Order ID,Shipping Date,Carrier,Tracking Number,Latitude,Longitude,Shipping Status
ORD-71CB0334,2025-05-13 19:18:22,第一貨物,第一520298955,34.43274,132.491934,配達完了
ORD-DD3734B8,2025-04-08 08:47:54,佐川急便,佐川592836677,34.658189,135.408159,不在票投函
ORD-A48C3FCF,2025-08-24 01:38:57,ヤマト運輸,ヤマ186251354,26.181973,127.771507,配送遅延
ORD-345196F6,2025-04-21 18:19:06,ヤマト運輸,ヤマ581871339,26.223119,127.615004,配達完了
ORD-40048D61,2024-08-31 13:31:26,日本通運,日本590220559,34.305829,132.480326,不在票投函
ORD-ECEA2D4C,2025-06-23 03:24:11,ヤマト運輸,ヤマ565433390,34.382921,132.492912,配送遅延
ORD-F7BBF051,2024-12-18 16:33:15,日本郵便,日本957254677,35.192147,136.853111,配送遅延
ORD-CE4581E6,2025-05-01 04:32:42,佐川急便,佐川378039904,33.492535,130.428718,配送中
ORD-A3B005D1,2025-08-03 11:40:26,日本通運,日本270123992,26.302811,127.728264,配送遅延
ORD-DF251DA8,2024-10-17 14:20:54,名鉄運輸,名鉄338422185,33.574965,130.467451,配達完了
ORD-D914A8A7,2024-10-13 17:33:58,ヤマト運輸,ヤマ662509115,35.364152,133.087995,配送準備中
ORD-75E7C631,2024-10-06 16:14:51,久留米運送,久留727062414,43.125827,141.384515,不在票投函
ORD-0C867E12,2025-03-20 02:08:35,名鉄運輸,名鉄679283178,35.594321,139.684535,配送中
ORD-A0213EF9,2024-12-05 20:24:55,トナミ運輸,トナ956413586,35.093666,136.849836,配送準備中
ORD-25765536,2025-04-08 20:58:29,ヤマト運輸,ヤマ700600255,36.46956,136.628135,配送準備中
ORD-DFA0B4C7,2025-05-20 22:14:29,佐川急便,佐川533181560,35.225037,136.953645,不在票投函
ORD-118D24FB,2024-11-13 19:48:27,西濃運輸,西濃591429064,35.621497,139.624632,配達完了
ORD-27FB298A,2025-04-18 13:53:03,日本通運,日本768670702,34.657308,135.480585,不在票投函
ORD-0C7A3A80,2024-12-06 19:20:41,佐川急便,佐川567714384,34.315635,132.469808,配達完了
ORD-BFCDDB79,2025-02-24 12:59:44,トナミ運輸,トナ901237162,33.567552,130.499075,配送中
ORD-11F4465C,2025-07-28 06:12:03,日本通運,日本361423180,34.387986,132.392902,配送中
ORD-C655733A,2025-07-06 16:44:36,ヤマト運輸,ヤマ764463006,35.117058,136.981218,配達完了
ORD-F4B25514,2024-09-29 07:30:02,名鉄運輸,名鉄121066875,34.408189,132.358968,不在票投函
ORD-8AA95DEE,2025-01-31 21:32:21,第一貨物,第一979803192,33.654871,130.482902,配送遅延
ORD-FE56C5B7,2024-12-08 10:15:35,佐川急便,佐川977487432,36.644854,136.6838,配達完了
ORD-30496351,2024-08-28 00:09:23,ヤマト運輸,ヤマ154646653,35.663604,139.614823,配達完了
ORD-7420F3FD,2025-06-07 09:40:44,福山通運,福山358607569,35.389988,132.956064,配送準備中
ORD-0F85C951,2025-04-17 15:00:13,トナミ運輸,トナ166547982,33.630713,130.364336,不在票投函
ORD-986459AA,2024-11-30 01:37:21,名鉄運輸,名鉄754145373,26.289917,127.655963,配送遅延
ORD-8F04F952,2025-05-29 12:34:28,西濃運輸,西濃604992164,38.292964,140.770463,配達完了
ORD-54C6F0A2,2025-03-18 12:39:41,久留米運送,久留154695204,38.317715,140.933687,配送準備中
ORD-F2E817CF,2025-01-31 09:27:15,第一貨物,第一115844356,35.179215,136.912554,配送準備中
ORD-5E110A69,2024-08-31 05:39:21,第一貨物,第一556826505,43.037866,141.446457,配送準備中
ORD-F1671267,2024-09-28 02:30:42,ヤマト運輸,ヤマ444286362,35.755621,139.573954,配送遅延
ORD-323F49E0,2025-07-18 03:59:55,日本通運,日本627145160,38.227956,140.81135,配送遅延
ORD-74E6CD87,2025-07-25 17:54:05,ヤマト運輸,ヤマ681902843,43.00019,141.308391,不在票投函
ORD-18C7CFBC,2025-03-14 07:27:29,名鉄運輸,名鉄276748630,36.527001,136.557134,配送中
ORD-154372B5,2025-06-28 12:12:12,日本通運,日本340191473,35.08413,136.945294,配送遅延
ORD-77EE8844,2025-03-28 17:59:05,佐川急便,佐川443170974,38.347873,140.792813,配達完了
ORD-899271E5,2024-10-20 14:55:43,福山通運,福山602634693,34.612074,135.489843,配送遅延
ORD-01DEC74D,2024-10-15 02:32:43,日本通運,日本114451199,38.192617,140.966077,配送遅延
ORD-D1B4131E,2024-12-21 22:07:34,佐川急便,佐川669725641,42.981759,141.251803,配送準備中
ORD-E2D0CF5C,2025-07-25 22:41:01,福山通運,福山209337550,35.085913,136.949237,配送準備中
ORD-9C1E01AC,2025-06-15 12:06:21,福山通運,福山778551464,35.771707,139.697295,配達完了
ORD-1611EDC4,2025-07-06 00:16:44,日本通運,日本559368897,35.464441,133.118172,配送中
ORD-595F2D02,2025-07-25 22:11:13,日本郵便,日本607688656,34.425331,132.38438,不在票投函
ORD-7506F665,2024-11-15 04:24:36,久留米運送,久留726974678,43.053815,141.349086,配送遅延
ORD-67B6A02A,2024-11-26 13:04:23,ヤマト運輸,ヤマ709188553,35.216377,136.842233,配送中
ORD-87185BEE,2024-10-07 03:11:11,ヤマト運輸,ヤマ503161995,35.649594,139.590039,配送準備中
ORD-E2CAF8F8,2025-06-09 16:16:36,佐川急便,佐川259678237,43.130088,141.416431,配送中
ORD-A05A607A,2025-07-17 12:58:55,西濃運輸,西濃754707598,43.08733,141.274281,配達完了
ORD-1486C12C,2025-01-25 15:17:39,佐川急便,佐川709340133,33.669117,130.379574,配達完了
ORD-E26CD32D,2025-04-15 15:16:49,西濃運輸,西濃562438330,43.005712,141.332404,配送中
ORD-3904777D,2024-10-21 23:21:33,福山通運,福山893749881,38.306797,140.888636,配達完了
ORD-D7AA50C2,2025-08-02 04:37:18,トナミ運輸,トナ692623167,34.667332,135.55313,配送遅延
ORD-2624D04C,2025-07-09 10:22:36,佐川急便,佐川415192850,34.425548,132.513255,配送準備中
ORD-ABE022C8,2025-08-21 01:19:02,第一貨物,第一762895267,36.577688,136.732082,配送中
ORD-5620275D,2025-06-18 20:04:59,ヤマト運輸,ヤマ238220379,33.491967,130.332831,配送中
ORD-863D1674,2025-07-14 13:14:00,西濃運輸,西濃842494471,36.566931,136.70838,配送準備中
ORD-C136A128,2024-09-09 17:42:54,久留米運送,久留515092733,35.729903,139.615179,配送遅延
ORD-10FC111E,2025-05-26 19:48:31,日本郵便,日本632210032,35.627901,139.55515,配達完了
ORD-343BC411,2024-12-26 15:09:13,名鉄運輸,名鉄567632349,34.371048,132.415942,配送準備中
ORD-6270CBA0,2025-08-06 12:47:20,第一貨物,第一800420228,35.15924,136.954244,不在票投函
ORD-E5F06E47,2025-06-16 17:30:27,第一貨物,第一887795335,36.583095,136.747073,配送中
ORD-6B2E1BC2,2025-07-10 05:38:41,名鉄運輸,名鉄131077892,38.209232,140.968513,配送中
ORD-CE87EEE9,2025-06-21 19:53:14,ヤマト運輸,ヤマ695661925,36.65712,136.586047,配送中
ORD-B9F863F6,2024-12-07 19:59:45,ヤマト運輸,ヤマ705848373,26.118309,127.700941,配送遅延
ORD-07F13CD8,2025-06-13 07:41:06,日本郵便,日本416329451,26.212397,127.705381,不在票投函
ORD-0462C873,2024-10-07 01:30:17,佐川急便,佐川662252101,34.313022,132.355936,配送遅延
ORD-BE79D10C,2025-07-15 04:25:49,トナミ運輸,トナ301994359,34.377379,132.542201,配送中
ORD-5FEF91C5,2025-07-09 05:51:07,佐川急便,佐川554856510,36.651387,136.634041,配送準備中
ORD-7AFA1053,2024-11-18 16:21:44,トナミ運輸,トナ951148382,36.598087,136.661316,配送中
ORD-3092EA53,2025-06-22 22:52:55,久留米運送,久留150411873,43.109582,141.279586,配送中
ORD-E6A1D67B,2025-02-14 06:23:25,福山通運,福山505265299,38.268916,140.774047,配送遅延
ORD-B43CB8E8,2024-12-21 19:19:43,佐川急便,佐川827583848,26.231757,127.610557,配達完了
ORD-52984F48,2025-06-12 05:19:10,久留米運送,久留754600309,26.311081,127.667773,配送中
ORD-AD9CF12B,2024-11-17 13:27:20,ヤマト運輸,ヤマ698728732,35.682435,139.603181,配送準備中
ORD-57C7B031,2024-09-08 07:54:50,名鉄運輸,名鉄471241877,43.015682,141.353041,不在票投函
ORD-FD755F80,2024-11-09 00:21:47,久留米運送,久留147809500,43.143676,141.353697,配送中
ORD-30E4AC7F,2024-12-26 04:52:40,トナミ運輸,トナ954608196,38.276037,140.952988,不在票投函
ORD-E6AEA111,2025-07-12 08:10:07,日本郵便,日本515419694,35.61276,139.59361,配送遅延
ORD-B4FA87F1,2025-08-18 15:55:28,ヤマト運輸,ヤマ553502385,34.434839,132.438304,配送準備中
ORD-0488980E,2024-12-08 07:37:02,久留米運送,久留720581277,26.239483,127.639939,配送準備中
ORD-3BE09513,2025-04-21 05:09:57,第一貨物,第一878247003,36.463623,136.697142,不在票投函
ORD-15D4F59C,2025-01-23 04:46:18,日本郵便,日本789787994,38.309408,140.937591,不在票投函
ORD-3B276D1A,2025-08-18 20:30:18,日本郵便,日本549112091,36.567401,136.561225,配送準備中
ORD-CE21B232,2025-03-11 21:33:43,日本通運,日本622494808,36.651991,136.576286,不在票投函
ORD-2697AF20,2025-08-04 14:21:25,佐川急便,佐川404626264,35.276114,136.830488,不在票投函
ORD-CD0E4924,2024-10-12 16:48:24,日本通運,日本516287059,35.13552,136.92544,配達完了
ORD-8CA09229,2025-08-19 22:36:04,福山通運,福山364410919,33.657413,130.401056,配送遅延
ORD-D467DE0C,2024-10-31 17:08:59,第一貨物,第一342699783,35.646571,139.723104,不在票投函
ORD-DFE0E2F9,2025-08-15 01:52:52,トナミ運輸,トナ244807454,35.681775,139.715283,不在票投函
ORD-85A08FEF,2024-12-05 08:17:43,福山通運,福山867706820,34.335913,132.358011,配送準備中
ORD-9DA06664,2024-10-07 04:11:09,第一貨物,第一582132392,43.045456,141.324139,配送準備中
ORD-3FB03024,2025-02-04 21:31:49,久留米運送,久留849440881,26.2146,127.642522,不在票投函
ORD-0221550D,2025-05-20 21:45:03,日本郵便,日本439405039,38.300998,140.82954,配達完了
ORD-F6816A47,2024-12-20 21:27:59,名鉄運輸,名鉄946375234,34.36568,132.390205,配送中
ORD-435F8C0D,2025-04-08 09:01:18,久留米運送,久留158875544,26.144803,127.775735,不在票投函
ORD-BF891A3A,2025-03-03 20:58:23,久留米運送,久留391314945,35.662891,139.554994,配達完了
ORD-F57DE80A,2025-01-19 22:14:55,福山通運,福山211898365,33.593753,130.389359,配送中
ORD-87F81686,2025-03-28 14:15:16,トナミ運輸,トナ820394476,36.567023,136.754404,配送遅延
ORD-7CA26662,2024-11-28 10:26:13,西濃運輸,西濃995840111,36.595182,136.677765,不在票投函
ORD-A92BC842,2025-05-12 17:07:46,日本郵便,日本484562259,43.048841,141.347099,不在票投函
ORD-9EA7119F,2024-08-28 07:57:23,久留米運送,久留542682091,34.481891,132.367379,配達完了
ORD-61DBE558,2025-08-01 15:00:21,日本通運,日本633904819,43.092485,141.257261,配達完了
ORD-64F751C4,2025-03-11 17:05:52,第一貨物,第一799889834,34.734907,135.568787,配送遅延
ORD-3DF5F55F,2025-05-16 14:07:18,トナミ運輸,トナ256399654,26.158763,127.652326,不在票投函
ORD-80995569,2025-05-23 18:51:26,ヤマト運輸,ヤマ883558020,34.623429,135.487891,配達完了
ORD-95D2F1E4,2025-05-03 19:47:31,トナミ運輸,トナ783648084,35.693294,139.637088,配達完了
ORD-48175E96,2025-01-10 07:01:12,ヤマト運輸,ヤマ708346161,34.594971,135.521758,不在票投函
ORD-78BF1CC3,2024-09-24 04:28:21,日本通運,日本996070864,35.518301,133.012381,配達完了
ORD-C020849C,2025-04-30 11:57:42,西濃運輸,西濃141600982,35.595417,139.727317,配達完了
ORD-430EE261,2024-12-30 21:48:32,トナミ運輸,トナ239901092,26.257836,127.751639,配送中
ORD-BE60B541,2024-12-24 23:32:54,ヤマト運輸,ヤマ794399454,38.20438,140.912217,配達完了
ORD-13013212,2025-07-06 09:26:34,名鉄運輸,名鉄712688924,36.648687,136.64815,配送中
ORD-1764D140,2025-05-15 16:57:16,第一貨物,第一930785456,33.521969,130.384033,不在票投函
ORD-4C93C662,2024-12-16 00:47:48,トナミ運輸,トナ711549995,34.60287,135.491787,配送遅延
ORD-078AB498,2024-12-22 07:05:31,トナミ運輸,トナ906387864,34.766606,135.565053,配送準備中
ORD-9D3F71B6,2025-01-23 08:54:06,福山通運,福山100997899,35.15302,136.996695,不在票投函
ORD-333B7E48,2025-01-22 04:33:04,日本郵便,日本258586247,26.31119,127.760831,配達完了
ORD-EC945618,2024-12-13 08:01:30,福山通運,福山993405537,35.472972,133.103157,不在票投函
ORD-B491EE1E,2024-10-14 01:10:03,日本郵便,日本562842630,38.180374,140.833376,配送中
ORD-1B15C2BB,2025-01-28 18:12:02,第一貨物,第一626503647,42.980106,141.446094,配送準備中
ORD-3667E612,2025-08-05 00:11:54,名鉄運輸,名鉄501588636,35.519143,132.989049,配送遅延
ORD-203854DF,2025-05-04 06:13:51,第一貨物,第一468681913,38.288101,140.949452,不在票投函
ORD-1B3385DC,2025-07-23 08:05:26,久留米運送,久留893254175,35.093367,136.951328,配達完了
ORD-2D150FB9,2025-04-09 18:19:10,日本郵便,日本947572923,36.609451,136.724705,配送中
ORD-B10423A8,2024-12-20 06:16:46,西濃運輸,西濃153401326,34.673573,135.590585,配送中
ORD-549E33FB,2025-03-14 03:57:39,西濃運輸,西濃773427544,35.202119,136.905602,配達完了
ORD-099479B7,2024-08-28 20:43:39,福山通運,福山344022281,33.645541,130.496753,配送遅延
ORD-C461ADC7,2024-12-14 03:39:34,福山通運,福山470495646,26.21746,127.76894,不在票投函
ORD-55C0EE06,2025-02-04 04:41:03,福山通運,福山859530506,35.635187,139.721654,不在票投函
ORD-5A627E88,2025-03-28 19:55:42,日本郵便,日本381135775,34.429174,132.538002,不在票投函
ORD-8E7FBF61,2025-04-23 00:41:22,名鉄運輸,名鉄326655381,42.984755,141.405918,不在票投函
ORD-8D960DB9,2025-02-14 23:19:05,佐川急便,佐川123389532,35.695487,139.638759,配達完了
ORD-89328712,2025-02-05 15:53:21,日本郵便,日本758857349,36.494909,136.670584,配送準備中
ORD-5A142F5B,2024-11-15 12:04:36,福山通運,福山240804565,34.619435,135.427629,配達完了
ORD-1490ED81,2025-02-18 22:56:09,日本通運,日本749016943,26.306322,127.589263,配送中
ORD-54B548B1,2025-07-22 17:53:49,名鉄運輸,名鉄735804972,34.594053,135.530951,不在票投函
ORD-64D8A5E1,2025-06-16 11:15:13,久留米運送,久留709752086,34.666032,135.572024,配送遅延
ORD-BBAA51D5,2024-11-01 11:36:19,福山通運,福山345451773,43.099909,141.317049,不在票投函
ORD-62EB0079,2024-09-28 13:57:18,佐川急便,佐川798636808,35.28028,136.851191,配送中
ORD-F4D545B0,2025-03-04 08:10:12,福山通運,福山159994092,26.250755,127.682022,配送準備中
ORD-56E3E514,2025-04-17 02:33:09,西濃運輸,西濃176359853,33.608584,130.42377,配達完了
ORD-3F345201,2024-12-27 17:23:09,日本通運,日本582969047,36.611804,136.687764,配達完了
ORD-FDCCE38C,2025-06-26 14:55:43,日本通運,日本765051530,35.724685,139.592154,配送準備中
ORD-71E38D9F,2025-05-28 03:07:26,名鉄運輸,名鉄275597654,34.721135,135.56113,配送中
ORD-C596291B,2025-05-01 14:43:27,福山通運,福山784389398,35.100432,136.938601,配送準備中
ORD-AFC46A0E,2024-11-18 11:38:32,福山通運,福山381938659,26.307335,127.680244,配送中
ORD-74D12C8C,2024-11-13 04:46:49,第一貨物,第一782520805,26.12277,127.590848,配送準備中
ORD-CF046757,2024-09-07 14:33:41,ヤマト運輸,ヤマ767562511,38.3576,140.913707,不在票投函
ORD-017E94A3,2024-11-24 20:07:33,トナミ運輸,トナ818044486,33.5275,130.382633,配達完了
ORD-901FC153,2025-02-20 15:58:20,西濃運輸,西濃239588486,34.352242,132.385885,不在票投函
ORD-32259EBC,2025-07-06 00:29:23,名鉄運輸,名鉄156453848,43.111942,141.254919,配送遅延
ORD-393A3D83,2024-09-26 05:24:31,西濃運輸,西濃573444024,35.528622,133.050352,配達完了
ORD-D7D2E0BB,2025-01-25 13:44:17,西濃運輸,西濃766059883,35.468043,133.117761,配送中
ORD-4BA70E50,2025-04-15 22:48:42,久留米運送,久留964940477,34.755852,135.462408,配達完了
ORD-B5E7F06E,2024-11-07 11:46:03,佐川急便,佐川828923448,35.452769,132.995506,配送遅延
ORD-D40A0698,2025-05-09 04:31:55,第一貨物,第一871178036,35.374422,132.983716,配送中
ORD-FEE8963E,2025-02-27 16:03:37,久留米運送,久留119171414,34.677582,135.585888,配送準備中
ORD-4DA97BDD,2024-11-25 12:37:46,久留米運送,久留876851204,35.406431,133.046935,配達完了
ORD-896961EF,2025-04-25 12:30:15,名鉄運輸,名鉄992466733,26.303948,127.651423,配達完了
ORD-5FEA25E1,2024-09-02 17:37:15,西濃運輸,西濃307304322,33.504535,130.43122,配送遅延
ORD-5BDBA140,2025-06-02 01:36:25,西濃運輸,西濃176485751,33.618629,130.465157,配達完了
ORD-FA47DC61,2025-06-06 00:18:17,佐川急便,佐川761704964,34.435188,132.527174,不在票投函
ORD-222F775A,2024-10-06 12:19:40,ヤマト運輸,ヤマ253005984,34.754226,135.562654,配送準備中
ORD-423152F6,2025-01-29 11:15:30,第一貨物,第一667304956,34.346838,132.477461,配送遅延
ORD-5E716085,2024-10-31 17:43:38,名鉄運輸,名鉄819756199,26.12368,127.5802,配送準備中
ORD-7363EC1F,2025-08-15 09:58:21,日本郵便,日本449596675,33.592947,130.432069,不在票投函
ORD-F900331D,2025-03-04 06:03:37,佐川急便,佐川759348866,35.642381,139.593453,不在票投函
ORD-F5516475,2024-09-19 23:53:21,トナミ運輸,トナ742185986,33.524521,130.412958,配送遅延
ORD-D347792F,2024-12-01 10:10:39,日本郵便,日本861194343,26.169797,127.747709,不在票投函
ORD-F03F95F4,2025-07-07 12:14:51,日本郵便,日本292184697,34.467466,132.490565,不在票投函
ORD-A745E386,2025-02-10 20:49:54,西濃運輸,西濃195399841,34.743072,135.471883,配達完了
ORD-1FE84E31,2025-06-20 10:21:24,西濃運輸,西濃678810503,26.1392,127.710466,不在票投函
ORD-B806B109,2025-04-28 17:08:25,第一貨物,第一747028108,33.636981,130.363796,配達完了
ORD-34E665C1,2025-08-23 07:24:35,久留米運送,久留387392922,34.712443,135.515197,配達完了
ORD-1D94EC04,2025-04-02 11:03:10,久留米運送,久留915776497,34.320462,132.40784,配送中
ORD-2776CED2,2025-08-11 12:43:38,福山通運,福山106810062,35.533271,133.093915,配送中
ORD-7B8DFC0D,2025-07-23 04:40:41,第一貨物,第一579700228,34.762459,135.492393,配送中
ORD-96757CAE,2025-04-11 17:18:43,トナミ運輸,トナ666873865,38.169308,140.85834,配達完了
ORD-4BE3E5B4,2025-05-20 12:45:31,佐川急便,佐川681578551,35.151415,136.935863,配送準備中
ORD-306CF6A9,2025-03-04 10:55:24,ヤマト運輸,ヤマ305612179,34.724306,135.489213,配送中
ORD-7854297B,2025-06-25 01:02:01,第一貨物,第一481316070,35.364783,133.006165,配達完了
ORD-528A01B3,2025-03-17 03:23:26,トナミ運輸,トナ182862890,35.425336,133.031085,不在票投函
ORD-FFFBF06A,2025-07-24 07:11:28,トナミ運輸,トナ954914005,35.769926,139.694284,配送準備中
ORD-E6B1AB1B,2025-05-29 09:45:19,福山通運,福山351889705,43.163161,141.40064,配送準備中
ORD-7E259C04,2025-02-16 11:56:14,トナミ運輸,トナ802277244,38.236633,140.845098,配達完了
ORD-D370E018,2024-12-02 01:28:43,日本通運,日本550169714,34.357851,132.446896,配送中
ORD-D3B080CC,2024-11-29 17:04:03,日本郵便,日本731305953,26.208339,127.639372,配送準備中
ORD-9C5CA85E,2025-04-17 19:47:30,ヤマト運輸,ヤマ565167115,36.526785,136.560802,配送中
ORD-669A651A,2025-06-02 11:19:47,西濃運輸,西濃158535474,35.500384,133.12884,不在票投函
ORD-AF47D99D,2025-03-10 11:15:23,日本郵便,日本225927463,43.104795,141.374194,不在票投函
